#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2020-01-01 00:00:00+00:00 2020-01-03 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
JFK,2020-01-01 20:55,-73.7622,40.6386,M,M,M,300.00,19.00,M,29.80,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012055Z AUTO 30019KT 10SM OVC050 04/M06 A2979 RMK T00401060 MADISHF
JFK,2020-01-01 21:00,-73.7622,40.6386,M,M,M,290.00,17.00,M,29.81,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012100Z AUTO 29017KT 10SM OVC050 04/M07 A2980 RMK T00401070 MADISHF
JFK,2020-01-01 21:05,-73.7622,40.6386,M,M,M,280.00,18.00,M,29.81,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012105Z AUTO 28018KT 10SM OVC050 04/M07 A2980 RMK T00401070 MADISHF
JFK,2020-01-01 21:10,-73.7622,40.6386,M,M,M,280.00,17.00,M,29.81,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012110Z AUTO 28017KT 10SM OVC050 04/M07 A2980 RMK T00401070 MADISHF
JFK,2020-01-01 21:15,-73.7622,40.6386,M,M,M,280.00,16.00,M,29.81,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012115Z AUTO 28016KT 10SM OVC050 04/M07 A2980 RMK T00401070 MADISHF
JFK,2020-01-01 21:20,-73.7622,40.6386,M,M,M,300.00,18.00,M,29.81,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012120Z AUTO 30018KT 10SM OVC050 04/M07 A2980 RMK T00401070 MADISHF
JFK,2020-01-01 21:25,-73.7622,40.6386,M,M,M,280.00,11.00,M,29.82,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012125Z AUTO 28011KT 10SM OVC050 04/M06 A2981 RMK T00401060 MADISHF
JFK,2020-01-01 21:30,-73.7622,40.6386,M,M,M,270.00,11.00,M,29.82,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012130Z AUTO 27011KT 10SM OVC050 04/M06 A2981 RMK T00401060 MADISHF
JFK,2020-01-01 21:35,-73.7622,40.6386,M,M,M,280.00,11.00,M,29.82,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012135Z AUTO 28011KT 10SM OVC050 03/M06 A2981 RMK T00301060 MADISHF
JFK,2020-01-01 21:40,-73.7622,40.6386,M,M,M,280.00,15.00,M,29.82,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012140Z AUTO 28015KT 10SM OVC050 03/M06 A2981 RMK T00301060 MADISHF
JFK,2020-01-01 21:45,-73.7622,40.6386,M,M,M,270.00,18.00,M,29.83,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012145Z AUTO 27018KT 10SM OVC050 04/M06 A2982 RMK T00401060 MADISHF
JFK,2020-01-01 21:50,-73.7622,40.6386,M,M,M,270.00,16.00,M,29.83,M,10.00,M,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012150Z AUTO 27016KT 10SM BKN050 03/M06 A2982 RMK T00301060 MADISHF
JFK,2020-01-01 21:51,-73.7622,40.6386,37.90,21.90,52.13,270.00,16.00,0.00,29.83,1010.20,10.00,23.00,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,27.00,300.00,2020-01-01 21:17,28.11,KJFK 012151Z 27016G23KT 10SM BKN050 03/M06 A2983 RMK AO2 PK WND 30027/2117 SLP102 T00331056 $
JFK,2020-01-01 21:55,-73.7622,40.6386,M,M,M,270.00,16.00,M,29.83,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012155Z AUTO 27016KT 10SM OVC050 03/M06 A2982 RMK T00301060 MADISHF
JFK,2020-01-01 22:00,-73.7622,40.6386,M,M,M,260.00,16.00,M,29.84,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012200Z AUTO 26016KT 10SM OVC050 03/M06 A2984 RMK T00301060 MADISHF
JFK,2020-01-01 22:05,-73.7622,40.6386,M,M,M,270.00,15.00,M,29.84,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012205Z AUTO 27015KT 10SM OVC050 03/M05 A2984 RMK T00301050 MADISHF
JFK,2020-01-01 22:10,-73.7622,40.6386,M,M,M,260.00,17.00,M,29.84,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012210Z AUTO 26017KT 10SM OVC050 03/M05 A2984 RMK T00301050 MADISHF
JFK,2020-01-01 22:15,-73.7622,40.6386,M,M,M,270.00,15.00,M,29.84,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012215Z AUTO 27015KT 10SM OVC050 03/M05 A2984 RMK T00301050 MADISHF
JFK,2020-01-01 22:20,-73.7622,40.6386,M,M,M,280.00,15.00,M,29.84,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012220Z AUTO 28015KT 10SM OVC050 03/M06 A2984 RMK T00301060 MADISHF
JFK,2020-01-01 22:25,-73.7622,40.6386,M,M,M,260.00,16.00,M,29.84,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012225Z AUTO 26016KT 10SM OVC050 03/M05 A2984 RMK T00301050 MADISHF
JFK,2020-01-01 22:30,-73.7622,40.6386,M,M,M,M,17.00,M,29.84,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012230Z AUTO ///17KT 10SM OVC050 03/M06 A2984 RMK T00301060 MADISHF
JFK,2020-01-01 22:35,-73.7622,40.6386,M,M,M,M,18.00,M,29.84,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012235Z AUTO ///18KT 10SM OVC050 03/M06 A2984 RMK T00301060 MADISHF
JFK,2020-01-01 22:40,-73.7622,40.6386,M,M,M,270.00,15.00,M,29.85,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012240Z AUTO 27015KT 10SM OVC050 03/M06 A2985 RMK T00301060 MADISHF
JFK,2020-01-01 22:45,-73.7622,40.6386,M,M,M,270.00,16.00,M,29.85,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012245Z AUTO 27016KT 10SM OVC050 03/M06 A2985 RMK T00301060 MADISHF
JFK,2020-01-01 22:50,-73.7622,40.6386,M,M,M,270.00,16.00,M,29.85,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012250Z AUTO 27016KT 10SM OVC050 03/M06 A2985 RMK T00301060 MADISHF
JFK,2020-01-01 22:51,-73.7622,40.6386,37.90,21.90,52.13,270.00,16.00,0.00,29.85,1010.70,10.00,21.00,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,28.11,KJFK 012251Z 27016G21KT 10SM OVC050 03/M06 A2985 RMK AO2 SLP107 T00331056 $
JFK,2020-01-01 22:55,-73.7622,40.6386,M,M,M,260.00,18.00,M,29.85,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012255Z AUTO 26018KT 10SM OVC050 03/M06 A2985 RMK T00301060 MADISHF
JFK,2020-01-01 23:00,-73.7622,40.6386,M,M,M,280.00,13.00,M,29.85,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012300Z AUTO 28013KT 10SM OVC050 03/M06 A2985 RMK T00301060 MADISHF
JFK,2020-01-01 23:05,-73.7622,40.6386,M,M,M,280.00,14.00,M,29.86,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012305Z AUTO 28014KT 10SM OVC050 03/M06 A2986 RMK T00301060 MADISHF
JFK,2020-01-01 23:10,-73.7622,40.6386,M,M,M,270.00,13.00,M,29.86,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012310Z AUTO 27013KT 10SM OVC050 03/M06 A2986 RMK T00301060 MADISHF
JFK,2020-01-01 23:15,-73.7622,40.6386,M,M,M,270.00,17.00,M,29.86,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012315Z AUTO 27017KT 10SM OVC050 03/M06 A2986 RMK T00301060 MADISHF
JFK,2020-01-01 23:20,-73.7622,40.6386,M,M,M,270.00,16.00,M,29.86,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012320Z AUTO 27016KT 10SM OVC050 03/M06 A2986 RMK T00301060 MADISHF
JFK,2020-01-01 23:25,-73.7622,40.6386,M,M,M,270.00,15.00,M,29.86,M,10.00,20.00,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012325Z AUTO 27015G20KT 10SM OVC050 03/M06 A2986 RMK T00301060 MADISHF
JFK,2020-01-01 23:30,-73.7622,40.6386,M,M,M,270.00,14.00,M,29.86,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012330Z AUTO 27014KT 10SM OVC050 03/M06 A2986 RMK T00301060 MADISHF
JFK,2020-01-01 23:35,-73.7622,40.6386,M,M,M,270.00,17.00,M,29.87,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012335Z AUTO 27017KT 10SM OVC050 03/M06 A2987 RMK T00301060 MADISHF
JFK,2020-01-01 23:40,-73.7622,40.6386,M,M,M,270.00,17.00,M,29.87,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012340Z AUTO 27017KT 10SM OVC050 03/M06 A2987 RMK T00301060 MADISHF
JFK,2020-01-01 23:45,-73.7622,40.6386,M,M,M,270.00,16.00,M,29.87,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012345Z AUTO 27016KT 10SM OVC050 03/M06 A2987 RMK T00301060 MADISHF
JFK,2020-01-01 23:50,-73.7622,40.6386,M,M,M,270.00,14.00,M,29.87,M,10.00,19.00,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012350Z AUTO 27014G19KT 10SM BKN050 03/M06 A2987 RMK T00301060 MADISHF
JFK,2020-01-01 23:51,-73.7622,40.6386,37.00,21.90,54.01,270.00,14.00,0.00,29.87,1011.40,10.00,M,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,27.61,KJFK 012351Z 27014KT 10SM BKN050 03/M06 A2987 RMK AO2 SLP114 T00281056 10039 20028 51024 $
JFK,2020-01-01 23:55,-73.7622,40.6386,M,M,M,280.00,17.00,M,29.87,M,10.00,M,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 012355Z AUTO 28017KT 10SM BKN050 03/M06 A2987 RMK T00301060 MADISHF
JFK,2020-01-02 00:00,-73.7622,40.6386,M,M,M,270.00,16.00,M,29.87,M,10.00,M,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 020000Z AUTO 27016KT 10SM BKN050 03/M06 A2987 RMK T00301060 MADISHF
JFK,2020-01-02 00:05,-73.7622,40.6386,M,M,M,270.00,16.00,M,29.88,M,10.00,M,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 020005Z AUTO 27016KT 10SM BKN050 03/M06 A2987 RMK T00301060 MADISHF
JFK,2020-01-02 00:10,-73.7622,40.6386,M,M,M,270.00,15.00,M,29.88,M,10.00,M,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 020010Z AUTO 27015KT 10SM BKN050 03/M06 A2987 RMK T00301060 MADISHF
JFK,2020-01-02 00:15,-73.7622,40.6386,M,M,M,280.00,14.00,M,29.88,M,10.00,M,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 020015Z AUTO 28014KT 10SM BKN050 03/M06 A2987 RMK T00301060 MADISHF
JFK,2020-01-02 00:20,-73.7622,40.6386,M,M,M,280.00,17.00,M,29.88,M,10.00,M,BKN,M,M,M,4900.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 020020Z AUTO 28017KT 10SM BKN049 03/M06 A2987 RMK T00301060 MADISHF
JFK,2020-01-02 00:25,-73.7622,40.6386,M,M,M,270.00,14.00,M,29.88,M,10.00,M,BKN,M,M,M,4900.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 020025Z AUTO 27014KT 10SM BKN049 03/M06 A2987 RMK T00301060 MADISHF
JFK,2020-01-02 00:30,-73.7622,40.6386,M,M,M,270.00,15.00,M,29.89,M,10.00,M,BKN,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 020030Z AUTO 27015KT 10SM BKN048 03/M06 A2988 RMK T00301060 MADISHF
JFK,2020-01-02 00:35,-73.7622,40.6386,M,M,M,270.00,13.00,M,29.88,M,10.00,M,BKN,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 020035Z AUTO 27013KT 10SM BKN048 03/M06 A2987 RMK T00301060 MADISHF
JFK,2020-01-02 00:40,-73.7622,40.6386,M,M,M,270.00,15.00,M,29.88,M,10.00,M,BKN,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 020040Z AUTO 27015KT 10SM BKN048 03/M06 A2987 RMK T00301060 MADISHF
JFK,2020-01-02 00:45,-73.7622,40.6386,M,M,M,280.00,16.00,M,29.89,M,10.00,M,BKN,M,M,M,4700.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 020045Z AUTO 28016KT 10SM BKN047 03/M06 A2988 RMK T00301060 MADISHF
JFK,2020-01-02 00:50,-73.7622,40.6386,M,M,M,270.00,16.00,M,29.89,M,10.00,M,SCT,M,M,M,4700.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 020050Z AUTO 27016KT 10SM SCT047 03/M06 A2988 RMK T00301060 MADISHF
JFK,2020-01-02 00:51,-73.7622,40.6386,37.00,21.90,54.01,280.00,15.00,0.00,29.89,1012.00,10.00,22.00,SCT,M,M,M,4700.00,M,M,M,M,M,M,M,M,M,M,27.26,KJFK 020051Z 28015G22KT 10SM SCT047 03/M06 A2989 RMK AO2 SLP120 T00281056 $
JFK,2020-01-02 00:55,-73.7622,40.6386,M,M,M,270.00,11.00,M,29.89,M,10.00,M,FEW,M,M,M,4700.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 020055Z AUTO 27011KT 10SM FEW047 03/M06 A2988 RMK T00301060 MADISHF
JFK,2020-01-02 01:00,-73.7622,40.6386,M,M,M,270.00,16.00,M,29.89,M,10.00,M,FEW,M,M,M,4700.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 020100Z AUTO 27016KT 10SM FEW047 02/M06 A2988 RMK T00201060 MADISHF
JFK,2020-01-02 01:05,-73.7622,40.6386,M,M,M,270.00,14.00,M,29.89,M,10.00,M,FEW,M,M,M,4700.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 020105Z AUTO 27014KT 10SM FEW047 02/M06 A2988 RMK T00201060 MADISHF
JFK,2020-01-02 01:10,-73.7622,40.6386,M,M,M,280.00,13.00,M,29.89,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020110Z AUTO 28013G18KT 10SM CLR 02/M06 A2988 RMK T00201060 MADISHF
JFK,2020-01-02 01:15,-73.7622,40.6386,M,M,M,270.00,15.00,M,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020115Z AUTO 27015KT 10SM CLR 02/M06 A2988 RMK T00201060 MADISHF
JFK,2020-01-02 01:20,-73.7622,40.6386,M,M,M,270.00,16.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020120Z AUTO 27016KT 10SM CLR 02/M06 A2989 RMK T00201060 MADISHF
JFK,2020-01-02 01:25,-73.7622,40.6386,M,M,M,280.00,15.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020125Z AUTO 28015KT 10SM CLR 02/M06 A2989 RMK T00201060 MADISHF
JFK,2020-01-02 01:30,-73.7622,40.6386,M,M,M,280.00,11.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020130Z AUTO 28011KT 10SM CLR 02/M06 A2989 RMK T00201060 MADISHF
JFK,2020-01-02 01:35,-73.7622,40.6386,M,M,M,280.00,11.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020135Z AUTO 28011KT 10SM CLR 02/M06 A2989 RMK T00201060 MADISHF
JFK,2020-01-02 01:40,-73.7622,40.6386,M,M,M,280.00,16.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020140Z AUTO 28016KT 10SM CLR 02/M06 A2989 RMK T00201060 MADISHF
JFK,2020-01-02 01:45,-73.7622,40.6386,M,M,M,290.00,11.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020145Z AUTO 29011KT 10SM CLR 02/M06 A2989 RMK T00201060 MADISHF
JFK,2020-01-02 01:50,-73.7622,40.6386,M,M,M,290.00,14.00,M,29.90,M,10.00,M,FEW,M,M,M,4700.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 020150Z AUTO 29014KT 10SM FEW047 02/M06 A2989 RMK T00201060 MADISHF
JFK,2020-01-02 01:51,-73.7622,40.6386,36.00,21.00,54.08,290.00,15.00,0.00,29.90,1012.40,10.00,M,FEW,M,M,M,4700.00,M,M,M,M,M,M,M,M,M,M,25.97,KJFK 020151Z 29015KT 10SM FEW047 02/M06 A2990 RMK AO2 SLP124 T00221061 $
JFK,2020-01-02 01:55,-73.7622,40.6386,M,M,M,290.00,14.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020155Z AUTO 29014KT 10SM CLR 02/M06 A2989 RMK T00201060 MADISHF
JFK,2020-01-02 02:00,-73.7622,40.6386,M,M,M,290.00,13.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020200Z AUTO 29013KT 10SM CLR 02/M06 A2989 RMK T00201060 MADISHF
JFK,2020-01-02 02:05,-73.7622,40.6386,M,M,M,280.00,11.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020205Z AUTO 28011KT 10SM CLR 02/M06 A2990 RMK T00201060 MADISHF
JFK,2020-01-02 02:10,-73.7622,40.6386,M,M,M,280.00,11.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020210Z AUTO 28011KT 10SM CLR 02/M06 A2990 RMK T00201060 MADISHF
JFK,2020-01-02 02:15,-73.7622,40.6386,M,M,M,280.00,10.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020215Z AUTO 28010KT 10SM CLR 02/M06 A2990 RMK T00201060 MADISHF
JFK,2020-01-02 02:20,-73.7622,40.6386,M,M,M,290.00,11.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020220Z AUTO 29011KT 10SM CLR 02/M06 A2990 RMK T00201060 MADISHF
JFK,2020-01-02 02:25,-73.7622,40.6386,M,M,M,280.00,10.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020225Z AUTO 28010KT 10SM CLR 02/M06 A2990 RMK T00201060 MADISHF
JFK,2020-01-02 02:30,-73.7622,40.6386,M,M,M,280.00,10.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020230Z AUTO 28010KT 10SM CLR 02/M06 A2990 RMK T00201060 MADISHF
JFK,2020-01-02 02:35,-73.7622,40.6386,M,M,M,290.00,10.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020235Z AUTO 29010KT 10SM CLR 02/M06 A2990 RMK T00201060 MADISHF
JFK,2020-01-02 02:40,-73.7622,40.6386,M,M,M,290.00,11.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020240Z AUTO 29011KT 10SM CLR 02/M06 A2990 RMK T00201060 MADISHF
JFK,2020-01-02 02:45,-73.7622,40.6386,M,M,M,300.00,11.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020245Z AUTO 30011KT 10SM CLR 02/M06 A2990 RMK T00201060 MADISHF
JFK,2020-01-02 02:50,-73.7622,40.6386,M,M,M,300.00,10.00,M,29.91,M,10.00,M,FEW,M,M,M,4700.00,M,M,M,M,M,M,M,M,M,M,M,KJFK 020250Z AUTO 30010KT 10SM FEW047 02/M06 A2990 RMK T00201060 MADISHF
JFK,2020-01-02 02:51,-73.7622,40.6386,35.10,21.00,56.05,300.00,12.00,0.00,29.91,1012.90,10.00,M,FEW,M,M,M,4700.00,M,M,M,M,M,M,M,M,M,M,25.95,KJFK 020251Z 30012KT 10SM FEW047 02/M06 A2991 RMK AO2 SLP129 T00171061 51014 $
JFK,2020-01-02 02:55,-73.7622,40.6386,M,M,M,290.00,10.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020255Z AUTO 29010KT 10SM CLR 02/M06 A2990 RMK T00201060 MADISHF
JFK,2020-01-02 03:00,-73.7622,40.6386,M,M,M,290.00,9.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020300Z AUTO 29009KT 10SM CLR 02/M06 A2992 RMK T00201060 MADISHF
JFK,2020-01-02 03:05,-73.7622,40.6386,M,M,M,280.00,9.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020305Z AUTO 28009KT 10SM CLR 02/M06 A2992 RMK T00201060 MADISHF
JFK,2020-01-02 03:10,-73.7622,40.6386,M,M,M,290.00,11.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020310Z AUTO 29011KT 10SM CLR 02/M06 A2992 RMK T00201060 MADISHF
JFK,2020-01-02 03:15,-73.7622,40.6386,M,M,M,290.00,11.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020315Z AUTO 29011KT 10SM CLR 02/M06 A2992 RMK T00201060 MADISHF
JFK,2020-01-02 03:20,-73.7622,40.6386,M,M,M,280.00,11.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020320Z AUTO 28011KT 10SM CLR 02/M06 A2992 RMK T00201060 MADISHF
JFK,2020-01-02 03:25,-73.7622,40.6386,M,M,M,280.00,11.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020325Z AUTO 28011KT 10SM CLR 02/M07 A2992 RMK T00201070 MADISHF
JFK,2020-01-02 03:30,-73.7622,40.6386,M,M,M,290.00,9.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020330Z AUTO 29009KT 10SM CLR 02/M07 A2992 RMK T00201070 MADISHF
JFK,2020-01-02 03:35,-73.7622,40.6386,M,M,M,280.00,9.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020335Z AUTO 28009KT 10SM CLR 02/M07 A2992 RMK T00201070 MADISHF
JFK,2020-01-02 03:40,-73.7622,40.6386,M,M,M,280.00,10.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020340Z AUTO 28010KT 10SM CLR 02/M07 A2992 RMK T00201070 MADISHF
JFK,2020-01-02 03:45,-73.7622,40.6386,M,M,M,300.00,10.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020345Z AUTO 30010KT 10SM CLR 02/M07 A2992 RMK T00201070 MADISHF
JFK,2020-01-02 03:50,-73.7622,40.6386,M,M,M,300.00,11.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020350Z AUTO 30011KT 10SM CLR 02/M07 A2992 RMK T00201070 MADISHF
JFK,2020-01-02 03:51,-73.7622,40.6386,35.10,19.90,53.49,300.00,12.00,0.00,29.92,1013.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.95,KJFK 020351Z 30012KT 10SM CLR 02/M07 A2992 RMK AO2 SLP130 T00171067 $
JFK,2020-01-02 03:55,-73.7622,40.6386,M,M,M,290.00,8.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020355Z AUTO 29008KT 10SM CLR 02/M07 A2992 RMK T00201070 MADISHF
JFK,2020-01-02 04:00,-73.7622,40.6386,M,M,M,280.00,8.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020400Z AUTO 28008KT 10SM CLR 01/M07 A2992 RMK T00101070 MADISHF
JFK,2020-01-02 04:05,-73.7622,40.6386,M,M,M,280.00,8.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020405Z AUTO 28008KT 10SM CLR 01/M07 A2992 RMK T00101070 MADISHF
JFK,2020-01-02 04:10,-73.7622,40.6386,M,M,M,270.00,10.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020410Z AUTO 27010KT 10SM CLR 02/M07 A2992 RMK T00201070 MADISHF
JFK,2020-01-02 04:15,-73.7622,40.6386,M,M,M,280.00,9.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020415Z AUTO 28009KT 10SM CLR 02/M07 A2992 RMK T00201070 MADISHF
JFK,2020-01-02 04:20,-73.7622,40.6386,M,M,M,280.00,7.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KJFK 020420Z AUTO 28007KT 10SM CLR 02/M07 A2992 RMK T00201070 MADISHF
